27,0,0,2,0,0,0,10,10,0,12,1.5,0,1,1,0,1
52,1,0,0,0,0,0,3,5,0,3,1.44,0,1,1,0,1
26,0,0,2,0,0,0,3,18,0,12,1.5,0,1,1,0,-1
49,1,0,0,0,0,0,11,50,0,12,1.5,0,1,1,0,1
26,1,1,2,1,1,0,3,5,0,6,1.5,1,1,0,1,-1
24,1,0,1,0,0,0,2,10,0,12,1.5,0,1,1,0,1
47,1,0,0,0,0,0,1,20,0,9,1.53,0,1,1,0,1
23,0,0,2,0,1,0,2,3,0,12,1.53,1,1,0,1,1
31,1,0,2,0,0,0,0.083,50,0,5,1.47,0,1,1,1,1
27,0,0,2,0,0,0,0.5,6,0,12,1.5,0,1,1,0,1
41,1,0,1,0,0,0,6,100,0,6,1.47,0,1,1,0,1
27,1,0,4,0,0,0,4,3,1,6,1.47,0,1,1,0,1
40,1,0,1,0,0,0,0.33,3,0,12,1.5,0,1,1,0,1
29,1,0,1,0,0,0,10,50,0,12,1.5,0,1,1,0,1
61,1,0,3,0,0,0,20,30,1,1.33,1.44,0,1,1,0,1
58,1,0,0,0,0,0,12,100,0,3,1.44,0,1,1,0,1
34,1,0,3,0,0,0,8,5,1,12,1.5,0,1,1,0,1
40,1,0,1,0,0,0,5,15,0,6,1.47,0,1,1,0,1
52,1,0,1,0,0,0,20,4,0,12,1.53,1,1,0,1,1
45,0,0,0,0,0,0,15,20,1,12,1.5,0,1,1,0,1
47,1,0,0,0,0,0,8,400,0,6,1.47,0,1,1,0,1
35,1,0,2,0,0,0,2,15,0,12,1.53,1,1,0,0,1
28,1,1,2,2,0,0,1,9,0,6,1.47,0,1,1,0,1
43,1,0,0,0,0,0,10,40,0,12,1.5,0,1,1,1,-1
53,1,0,1,0,0,0,6,120,0,12,1.5,0,1,1,0,1
42,1,0,1,0,0,0,10,30,0,12,1.53,0,1,1,0,1
40,1,0,2,0,0,0,6,15,0,12,1.5,0,1,1,0,1
54,0,0,2,0,0,0,25,15,1,12,1.53,1,1,0,1,1
45,1,0,0,0,0,0,3,3,0,6,1.5,0,1,1,0,1
61,1,0,1,0,0,0,10,40,0,3,1.44,0,1,1,0,1
40,1,0,1,0,0,0,2,10,0,12,1.53,1,1,0,1,-1
41,1,0,1,0,0,0,7,10,1,12,1.53,1,1,0,1,1
29,0,1,2,0,0,0,2,50,0,12,1.53,0,1,1,0,1
31,1,0,1,0,0,0,3,20,0,12,1.5,0,1,1,0,1
56,1,0,1,0,0,0,0.083,50,0,3,1.44,0,1,1,0,1
42,1,0,1,0,0,0,10,20,0,12,1.5,0,1,1,0,1
50,1,0,0,1,0,0,5,1.9,0,12,1.5,1,1,0,1,-1
26,1,0,0,0,0,0,5,2,1,12,1.53,1,1,0,1,1
48,1,0,1,0,0,0,20,7,0,12,1.53,1,1,0,1,1
53,1,0,0,0,0,1,4,10,0,12,1.5,0,1,1,0,1
40,1,0,1,0,0,0,10,15,0,12,1.5,0,1,1,0,1
40,1,0,2,0,0,0,6,20,0,12,1.5,0,1,1,0,1
40,0,0,2,0,0,0,2,10,0,12,1.5,0,1,1,0,1
31,1,0,2,0,0,0,2,10,0,12,1.53,1,1,0,1,1
60,0,0,0,0,0,0,5,100,0,12,1.5,0,1,1,0,1
31,1,0,3,0,0,0,5,120,1,6,1.47,0,1,1,0,1
42,1,2,3,0,0,0,1,50,0,12,1.53,1,1,0,1,-1
52,1,0,1,0,0,0,0.5,200,0,12,1.5,0,1,1,0,1
38,0,0,2,0,0,0,16,20,0,12,1.5,0,1,1,0,1
38,0,0,2,0,0,0,16,20,0,12,1.5,0,1,1,0,1
36,1,0,1,0,0,0,3,60,0,12,1.5,0,1,1,0,1
33,1,0,3,0,0,0,2,50,0,12,1.5,0,1,1,0,1
32,0,0,2,0,0,0,2,10,0,12,1.5,0,1,1,0,1
33,1,0,1,0,0,1,2,10,0,12,1.5,0,1,1,0,1
50,1,0,0,0,0,1,12,20,0,4,1.47,0,1,1,0,1
29,1,0,1,0,1,0,2,10,0,12,1.53,1,1,0,1,-1
54,0,0,0,0,0,0,0,7,0,12,1.5,0,1,1,0,-1
25,1,0,4,2,0,0,2,8,1,12,1.53,1,1,0,1,-1
57,1,0,0,0,0,0,2,20,0,12,1.53,1,1,0,1,1
48,1,0,1,0,0,0,4,30,0,12,1.5,0,1,1,1,1
39,1,0,1,0,0,0,9,5,0,12,1.5,0,1,1,0,1
31,0,0,2,0,0,0,3,20,0,12,1.53,1,1,0,1,1
36,1,0,4,0,0,0,6,10,0,12,1.5,0,1,1,0,1
38,1,0,1,0,0,0,7,20,0,12,1.53,1,1,0,1,1
52,1,0,2,0,0,0,5,100,0,12,1.5,0,1,1,0,1
31,1,0,2,0,0,0,11,50,0,12,1.5,0,1,1,0,1
32,1,0,1,0,0,0,5,15,0,12,1.5,0,1,1,0,1
40,1,0,1,0,0,1,5,20,0,12,1.5,0,1,1,0,1
43,1,0,1,0,0,0,2,50,0,12,1.5,0,1,1,0,1
41,1,0,1,0,0,1,6,100,0,12,1.5,0,1,1,0,1
47,1,0,1,0,0,0,2,8,0,12,1.5,0,1,1,0,1
27,1,0,4,0,0,1,4,3,1,12,1.5,0,1,1,0,1
52,1,0,0,1,0,0,3,3,0,6,1.5,1,1,0,1,-1
47,1,0,0,0,0,1,8,100,0,12,1.5,0,1,1,0,1
37,1,0,1,0,1,0,7,2,0,12,1.5,1,1,0,1,1
53,1,0,1,0,0,1,6,60,0,12,1.5,0,1,1,0,1
48,0,0,0,0,0,0,10,100,0,12,1.5,0,1,1,0,1
29,1,0,1,0,0,1,10,100,0,12,1.5,0,1,1,0,1
40,1,0,1,0,0,0,3,20,0,6,1.47,0,1,1,0,1
27,1,1,4,0,0,0,4,130,0,3,1.5,1,1,0,1,1
33,1,0,1,0,0,0,3,40,0,12,1.53,1,1,0,1,1
34,1,0,2,0,0,0,14,10,0,12,1.53,1,1,0,1,1
28,1,0,1,0,0,0,2,20,0,12,1.5,1,1,0,1,1
27,1,1,3,0,0,0,2,10,0,12,1.53,0,1,1,0,1
56,1,0,1,0,0,0,4,50,0,12,1.5,1,1,0,1,1
48,1,0,1,0,0,0,4,6,0,12,1.5,0,1,1,0,1
34,1,0,1,0,0,0,4,10,0,12,1.53,1,1,0,1,1
33,1,0,4,0,0,0,3,50,0,3,1.47,0,0,1,0,1
33,1,0,2,2,0,0,2,200,0,12,1.5,0,1,1,1,-1
32,0,0,2,0,0,0,3,15,0,12,1.53,1,0,1,1,1
59,1,0,0,0,0,1,13,60,0,12,1.5,0,1,1,0,1
31,1,0,2,0,0,0,6,10,0,12,1.53,1,1,0,1,1
32,1,0,2,0,0,0,2,40,0,12,1.5,0,1,1,0,1
28,0,0,2,0,0,1,1,50,0,12,1.5,0,1,1,0,1
48,1,0,0,0,0,1,2,50,0,12,1.53,1,1,0,1,1
32,1,0,2,0,0,0,3,100,0,12,1.53,1,1,0,1,1
36,1,0,1,0,0,0,5,10,0,12,1.53,1,1,0,1,1
40,1,0,1,1,0,0,3,5,0,6,1.5,1,1,0,1,-1
27,1,0,4,0,0,0,1,20,0,6,1.26,1,0,0,1,1
30,1,0,0,0,0,0,2,10,0,6,1.26,1,0,0,1,1
48,1,0,0,0,0,1,1,10,0,6,1.26,1,0,0,1,1
55,1,0,0,0,0,0,20,10,0,6,1.26,1,0,0,1,1
33,1,0,2,0,0,0,8,15,0,12,1.5,0,1,0,0,1
48,1,0,0,0,0,1,2,20,0,12,1.53,1,0,0,1,1
42,1,0,1,0,0,1,10,50,0,12,1.53,1,0,0,1,1
27,1,0,4,0,0,0,4,100,0,3,1.5,1,1,0,1,1
47,1,0,1,0,0,0,10,30,0,12,1.5,0,1,1,0,1
23,1,1,1,0,1,0,4,10,0,6,1.26,1,0,0,1,1
41,1,0,1,0,0,0,10,10,0,12,1.5,0,1,0,0,1
37,1,0,2,0,0,0,4,3,0,6,1.26,1,1,1,1,1
45,1,0,1,0,0,0,7,100,0,12,1.5,0,1,0,0,1
41,1,0,1,0,0,0,13,15,0,6,1.26,1,1,1,1,1
34,1,0,2,0,0,0,5,20,0,12,1.53,1,1,0,1,1
25,1,1,4,0,1,0,1,4,0,12,1.53,1,1,0,1,1
43,1,0,1,0,0,0,10,10,0,6,1.26,1,1,1,1,1
34,1,0,3,0,1,0,3,10,0,6,1.26,1,1,0,1,1
28,1,0,3,0,0,0,3,30,0,12,1.5,0,1,1,0,1
28,1,0,3,0,0,0,3,10,0,12,1.5,0,1,1,0,1
28,1,1,3,0,1,0,2,12,0,6,1.26,1,1,0,1,1
36,1,0,1,0,0,1,5,10,0,12,1.53,1,1,0,1,1
42,1,0,1,0,0,0,10,25,0,6,1.26,1,0,0,1,1
29,1,0,1,0,1,0,3,6,0,6,1.26,1,1,1,1,1
29,1,0,1,0,0,0,4,10,0,12,1.53,0,1,0,0,1
35,0,2,1,0,0,0,3,85,0,12,1.5,1,1,1,0,1
43,1,0,1,0,0,0,20,20,0,3,1.23,1,1,0,1,1
47,1,0,0,1,0,0,1,5,0,3,1.35,1,1,0,1,-1
41,1,0,1,0,0,0,3,6,0,6,1.26,1,1,1,1,1
30,1,0,4,0,0,0,5,20,0,3,1.23,1,1,1,1,1
49,1,2,1,0,0,0,13,15,0,4,1.26,1,1,1,1,1
25,1,1,4,0,1,0,2,20,0,6,1.26,1,1,1,1,1
32,0,0,2,0,0,1,3,50,0,12,1.53,1,1,0,1,1
30,1,0,2,0,0,0,7,7,0,12,1.5,0,1,0,0,1
48,1,0,1,0,0,0,7,10,0,12,1.53,1,1,0,1,1
28,1,1,4,0,0,0,4,3,0,3,1.44,0,1,1,0,1
33,1,0,1,0,0,0,4,50,0,12,1.53,1,1,0,1,1
36,1,0,1,0,1,0,10,30,0,4,1.26,1,1,1,1,1
38,1,0,0,0,0,0,10,75,0,4,1.26,1,1,1,1,1
27,1,0,4,0,0,0,2,80,0,6,1.323,0,1,0,0,1
32,1,0,1,0,1,0,10,20,0,3,1.23,1,1,1,1,1
30,1,1,2,0,0,0,4,80,0,4,1.26,1,1,1,1,1
42,1,0,1,0,0,0,5,100,0,12,1.5,0,1,0,0,1
34,1,0,0,0,0,0,5,70,0,12,1.5,0,1,0,0,1
34,0,0,1,0,0,0,5,15,0,12,1.5,0,1,0,0,1
53,1,0,0,0,0,0,2,7,0,12,1.53,1,1,0,1,1
40,1,0,2,0,0,1,6,25,0,12,1.5,1,1,0,1,1
41,1,0,1,0,0,1,13,20,0,6,1.26,1,1,1,1,1
31,1,1,2,0,0,0,2,10,0,12,1.53,1,1,0,1,1
34,1,0,2,0,0,0,4,30,0,6,1.47,0,1,0,0,1
30,1,0,4,0,0,0,2,60,0,6,1.47,0,1,0,0,1
34,1,0,1,0,0,1,4,60,0,12,1.5,0,1,0,0,1
25,0,0,2,0,1,1,4,5,0,12,1.53,1,1,0,1,1
33,1,0,1,0,0,0,13,10,0,9,1.29,0,1,0,0,1
29,0,0,2,0,0,0,3,15,0,3,1.23,1,1,0,1,1
32,0,0,2,0,0,0,5,50,0,12,1.5,0,1,0,0,1
51,1,0,0,1,0,0,5,3,0,6,1.5,1,1,0,1,-1
39,0,0,1,0,0,0,10,50,0,6,1.47,0,1,0,0,1
43,1,0,1,0,0,1,11,30,0,12,1.53,1,1,0,1,1
52,1,0,1,0,0,0,20,20,0,6,1.26,1,0,1,1,1
44,1,0,1,0,0,0,5,30,0,12,1.53,1,0,0,1,1
54,1,0,1,0,0,1,7,120,0,12,1.5,0,1,1,0,1
43,1,0,1,0,0,1,2,10,0,12,1.53,1,1,0,1,1
34,1,0,4,0,0,0,6,25,0,6,1.5,1,1,0,1,1
37,1,0,1,0,1,1,10,20,0,3,1.44,0,1,0,0,1
40,1,0,0,0,0,0,10,10,0,12,1.5,0,1,0,0,1
31,0,0,4,0,0,0,6,30,0,12,1.5,0,1,0,0,1
41,1,0,1,0,0,0,8,20,0,6,1.26,1,0,0,1,1
34,1,0,1,0,1,0,6,15,0,6,1.26,0,1,0,0,1
34,1,0,3,0,0,1,3,50,0,12,1.5,0,1,0,0,1
29,1,0,2,0,0,1,5,45,0,12,1.5,0,1,0,0,1
43,1,0,1,0,0,1,6,20,0,12,1.5,0,1,0,0,1
45,1,0,1,0,0,0,10,5,0,3,1.5,0,1,0,0,1
48,1,0,2,1,0,0,7,100,0,12,1.5,0,1,0,0,1
34,1,0,3,0,0,1,3,20,0,12,1.5,0,1,0,0,1
50,1,0,0,0,0,0,13,25,0,12,1.29,0,1,0,0,1
50,1,2,1,0,0,1,13,15,0,12,1.29,1,1,1,1,1
33,1,0,3,0,0,0,7,40,0,6,1.47,0,1,0,0,1
56,1,0,0,0,0,1,20,15,0,12,1.29,1,1,0,1,1
44,1,0,1,1,0,0,3,13,0,6,1.5,1,1,0,1,-1
33,1,0,1,0,1,0,10,10,0,6,1.26,1,1,0,1,1
38,1,0,1,0,0,0,4,3,0,6,1.26,1,1,1,1,1
30,0,0,2,0,0,1,3,20,0,12,1.5,0,1,0,0,1
41,1,0,2,0,0,1,7,20,0,12,1.5,0,1,0,0,1
39,0,0,2,0,0,1,16,80,0,12,1.5,0,1,0,0,1
27,1,0,0,0,0,0,13,30,0,12,1.29,1,1,0,1,1
39,1,0,0,0,0,1,10,80,0,12,1.29,1,0,0,1,1
44,1,0,0,0,0,1,15,40,0,12,1.29,1,0,0,1,1
37,1,0,1,0,1,1,10,20,0,12,1.29,1,0,0,1,1
31,1,1,2,0,0,1,4,80,0,12,1.29,1,0,0,1,1
30,1,0,1,0,0,1,10,80,0,12,1.29,1,0,0,1,1
61,0,0,0,0,0,1,6,100,0,12,1.5,0,1,0,0,1
45,0,0,0,0,0,0,10,10,0,12,1.53,1,1,0,1,1
33,0,0,1,0,0,0,2,15,0,12,1.5,1,1,0,1,1
57,1,0,0,0,0,1,16,10,0,12,1.29,1,1,0,1,1
57,0,0,2,0,0,0,10,30,0,12,1.5,0,1,0,0,1
29,0,1,2,0,0,1,4,15,0,12,1.29,1,1,0,1,1
24,1,1,1,0,1,1,5,10,0,12,1.29,1,1,0,1,1
32,0,2,2,0,0,0,10,20,0,6,1.5,1,1,0,1,1
